,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
563,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Schatz et al. (2014),"Schatz J, Freuling CM, Auer E, Goharriz H, Harbusch C, Johnson N, Kaipf I, Mettenleiter TC, MÃ¼hldorfer K, MÃ¼hle RU, Ohlendorf B, Pott-DÃ¶rfer B, PrÃ¼ger J, Ali HS, Stiefel D, Teubner J, Ulrich RG, Wibbelt G, MÃ¼ller T. Enhanced passive bat rabies surveillance in indigenous bat species from Germany--a retrospective study. PLoS Negl Trop Dis. 2014 May 1;8(5):e2835. doi: 10.1371/journal.pntd.0002835. PMID: 24784117; PMCID: PMC4006713.",European bat 1 lyssavirus 992,,NA
564,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,MÃ¼ller et al. (2007),"MÃ¼ller T, Johnson N, Freuling CM, Fooks AR, Selhorst T, Vos A. Epidemiology of bat rabies in Germany. Arch Virol. 2007 Feb;152(2):273-88. doi: 10.1007/s00705-006-0853-5. Epub 2006 Oct 27. PMID: 17066249.",European bat 1 lyssavirus 998,,NA
565,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Schatz et al. (2014),"Schatz J, Freuling CM, Auer E, Goharriz H, Harbusch C, Johnson N, Kaipf I, Mettenleiter TC, MÃ¼hldorfer K, MÃ¼hle RU, Ohlendorf B, Pott-DÃ¶rfer B, PrÃ¼ger J, Ali HS, Stiefel D, Teubner J, Ulrich RG, Wibbelt G, MÃ¼ller T. Enhanced passive bat rabies surveillance in indigenous bat species from Germany--a retrospective study. PLoS Negl Trop Dis. 2014 May 1;8(5):e2835. doi: 10.1371/journal.pntd.0002835. PMID: 24784117; PMCID: PMC4006713.",European bat 1 lyssavirus 998,,NA
566,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Picard-Meyer et al. (2017),"Picard-Meyer E, Servat A, Wasniewski M, Gaillard M, Borel C, Cliquet F. Bat rabies surveillance in France: first report of unusual mortality among serotine bats. BMC Vet Res. 2017 Dec 13;13(1):387. doi: 10.1186/s12917-017-1303-1. PMID: 29237469; PMCID: PMC5729292.",European bat 1 lyssavirus Ancy sur Moselle,,NA
567,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Culture,NA,NA,NA,NA,NA,Denmark,Unpublished,Unpublished,European bat 1 lyssavirus BATDANMARK,,NA
568,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Culture,NA,NA,NA,NA,NA,Germany,Unpublished,Unpublished,European bat 1 lyssavirus BATSTADE,,NA
569,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Luxembourg,Unpublished,Unpublished,European bat 1 lyssavirus DR707,,NA
570,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Badrane et al. (2001),"Badrane H, Bahloul C, Perrin P, Tordo N. Evidence of two Lyssavirus phylogroups with distinct pathogenicity and immunogenicity. J Virol. 2001 Apr;75(7):3268-76. doi: 10.1128/JVI.75.7.3268-3276.2001. PMID: 11238853; PMCID: PMC114120.",European bat 1 lyssavirus EBL1FRA,,NA
571,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Poland,Badrane et al. (2001),"Badrane H, Bahloul C, Perrin P, Tordo N. Evidence of two Lyssavirus phylogroups with distinct pathogenicity and immunogenicity. J Virol. 2001 Apr;75(7):3268-76. doi: 10.1128/JVI.75.7.3268-3276.2001. PMID: 11238853; PMCID: PMC114120.",European bat 1 lyssavirus EBL1POL,,NA
572,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Culture,NA,NA,NA,NA,NA,Denmark,Picard-Meyer et al. (2004),"Picard-Meyer E, Barrat J, Tissot E, Barrat MJ, BruyÃ¨re V, Cliquet F. Genetic analysis of European bat lyssavirus type 1 isolates from France. Vet Rec. 2004 May 8;154(19):589-95. doi: 10.1136/vr.154.19.589. PMID: 15160845.",European bat 1 lyssavirus EBLV-1a-Duv07,,NA
573,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G0001.FRA_1,,NA
574,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G0001.FRA_2,,NA
575,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Slovakia,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G01018.FRA_1,,NA
576,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Slovakia,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G01018.FRA_2,,NA
577,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G0102.FRA_1,,NA
578,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G0102.FRA_2,,NA
579,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Denmark,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G02007.DEN_1,,NA
580,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Denmark,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G02010.DEN_1,,NA
581,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Denmark,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G02011.DEN_1,,NA
582,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Denmark,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G02013.DEN_1,,NA
583,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G02024.HOL_1,,NA
584,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G02032.FRA_1,,NA
585,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G02033.FRA_1,,NA
586,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G03002.FRA_1,,NA
587,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G8919.FRA_1,,NA
588,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9366.HOL_1,,NA
589,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9367.HOL_1,,NA
590,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9372.HOL_1,,NA
591,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9376.HOL_1,,NA
592,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Poland,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9394.POL_1,,NA
593,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9395.GER_1,,NA
594,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9396.GER_1,,NA
595,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9398.GER_1,,NA
596,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9398.GER_2,,NA
597,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9399.GER_1,,NA
598,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Denmark,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G94109.DEN_1,,NA
599,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G94113.HOL_1,,NA
600,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G94115.HOL_1,,NA
601,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G94115.HOL_2,,NA
602,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G94116.HOL_1,,NA
603,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Spain,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus g94285_1,,NA
604,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Spain,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus g94285_2,,NA
605,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9437.GER_1,,NA
606,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9439.GER_1,,NA
607,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9440.GER_1,,NA
608,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9441.GER_1,,NA
609,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Denmark,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9479.DEN_1,,NA
610,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Netherlands,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9480.HOL_1,,NA
611,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Germany,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9481.GER_1,,NA
612,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Spain,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9483.SPA_1,,NA
613,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Spain,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9483.SPA_2,,NA
614,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9603.FRA_1,,NA
615,Eptesicus_serotinus,Viruses,Rhabdoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Davis et al. (2005),"Davis PL, Holmes EC, Larrous F, Van der Poel WH, TjÃ¸rnehÃ¸j K, Alonso WJ, Bourhy H. Phylogeography, population dynamics, and molecular evolution of European bat lyssaviruses. J Virol. 2005 Aug;79(16):10487-97. doi: 10.1128/JVI.79.16.10487-10497.2005. PMID: 16051841; PMCID: PMC1182613.",European bat 1 lyssavirus G9603.FRA_2,,NA
