verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Myotis_daubentonii,CallStartFrequency,88.2,5.14,6,mean,hand-release & leaving roost,kHz,24,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_mystacinus,CallStartFrequency,102.68,11.86,12,mean,hand-release & leaving roost,kHz,37,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_nattereri,CallStartFrequency,121.44,12.41,10,mean,hand-release & leaving roost,kHz,82,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Nyctalus_leisleri,CallStartFrequency,58.63,13.6,23,mean,leaving roost,kHz,80,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Nyctalus_noctula,CallStartFrequency,47.19,8.46,18,mean,free-flight & leaving roost,kHz,43,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_1,NA,NA
Nyctalus_noctula,CallStartFrequency,31.25,5.42,17,mean,free-flight & leaving roost,kHz,47,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_2,NA,NA
Pipistrellus_pipistrellus,CallStartFrequency,77.03,12.12,16,mean,leaving roost,kHz,36,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Pipistrellus_pygmaeus,CallStartFrequency,86.69,13.03,15,mean,leaving roost,kHz,96,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Plecotus_auritus,CallStartFrequency,55.14,6.73,12,mean,hand-release & leaving roost,kHz,32,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Rhinolophus_ferrumequinum,CallStartFrequency,69.48,2.06,3,mean,leaving roost,kHz,24,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Rhinolophus_hipposideros,CallStartFrequency,98.19,5,5,mean,leaving roost,kHz,33,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Barbastella_barbastellus,CallEndFrequency,29.72,2.34,8,mean,leaving roost,kHz,21,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_1,NA,NA
Barbastella_barbastellus,CallEndFrequency,30.51,4.19,14,mean,leaving roost,kHz,12,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_2,NA,NA
Eptesicus_serotinus,CallEndFrequency,28.26,2.17,8,mean,leaving roost,kHz,56,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_bechsteinii,CallEndFrequency,42.24,4.05,10,mean,hand-release & leaving roost,kHz,25,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_brandtii,CallEndFrequency,35.82,3.04,8,mean,hand-release & leaving roost,kHz,50,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_daubentonii,CallEndFrequency,36.46,5.29,15,mean,hand-release & leaving roost,kHz,24,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_mystacinus,CallEndFrequency,39.93,5.11,13,mean,hand-release & leaving roost,kHz,37,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_nattereri,CallEndFrequency,30.8,5.52,18,mean,hand-release & leaving roost,kHz,82,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Nyctalus_leisleri,CallEndFrequency,28.38,3.04,11,mean,leaving roost,kHz,80,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Nyctalus_noctula,CallEndFrequency,25.5,2.23,9,mean,free-flight & leaving roost,kHz,43,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_1,NA,NA
Nyctalus_noctula,CallEndFrequency,21.58,1.92,9,mean,free-flight & leaving roost,kHz,47,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_2,NA,NA
Pipistrellus_pipistrellus,CallEndFrequency,46.29,2.04,4,mean,leaving roost,kHz,36,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Pipistrellus_pygmaeus,CallEndFrequency,52.71,1.67,3,mean,leaving roost,kHz,96,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Plecotus_auritus,CallEndFrequency,29.91,5.88,20,mean,hand-release & leaving roost,kHz,32,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Rhinolophus_ferrumequinum,CallEndFrequency,67.94,3.92,6,mean,leaving roost,kHz,24,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Rhinolophus_hipposideros,CallEndFrequency,96.33,7.87,8,mean,leaving roost,kHz,33,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Barbastella_barbastellus,CallPeakFrequency,33.18,3.3,10,mean,leaving roost,kHz,21,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_1,NA,NA
Barbastella_barbastellus,CallPeakFrequency,39.09,3.6,9,mean,leaving roost,kHz,12,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_2,NA,NA
Eptesicus_serotinus,CallPeakFrequency,33.67,4.04,12,mean,leaving roost,kHz,56,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_bechsteinii,CallPeakFrequency,73.04,8.8,12,mean,hand-release & leaving roost,kHz,25,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_brandtii,CallPeakFrequency,55.21,6.15,11,mean,hand-release & leaving roost,kHz,50,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_daubentonii,CallPeakFrequency,54.89,3.77,7,mean,hand-release & leaving roost,kHz,24,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_mystacinus,CallPeakFrequency,57.58,7.66,13,mean,hand-release & leaving roost,kHz,37,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_nattereri,CallPeakFrequency,64.64,15.12,23,mean,hand-release & leaving roost,kHz,82,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Nyctalus_leisleri,CallPeakFrequency,31,3.85,12,mean,leaving roost,kHz,80,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Nyctalus_noctula,CallPeakFrequency,26.92,2.49,9,mean,free-flight & leaving roost,kHz,43,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_1,NA,NA
Nyctalus_noctula,CallPeakFrequency,21.98,24.2,110,mean,free-flight & leaving roost,kHz,47,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_2,NA,NA
Pipistrellus_pipistrellus,CallPeakFrequency,46.74,1.74,4,mean,leaving roost,kHz,36,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Pipistrellus_pygmaeus,CallPeakFrequency,52.86,1.76,3,mean,leaving roost,kHz,96,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Plecotus_auritus,CallPeakFrequency,51.96,12.95,25,mean,hand-release & leaving roost,kHz,32,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Rhinolophus_ferrumequinum,CallPeakFrequency,82.08,0.54,1,mean,leaving roost,kHz,24,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Rhinolophus_hipposideros,CallPeakFrequency,110.98,1.38,1,mean,leaving roost,kHz,33,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Barbastella_barbastellus,CallMidFrequency,33.65,3.53,10,mean,leaving roost,kHz,21,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_1,NA,NA
Barbastella_barbastellus,CallMidFrequency,39.8,2.22,6,mean,leaving roost,kHz,12,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",call_type_2,NA,NA
Eptesicus_serotinus,CallMidFrequency,35,4.12,12,mean,leaving roost,kHz,56,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_bechsteinii,CallMidFrequency,77.21,6.35,8,mean,hand-release & leaving roost,kHz,25,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_brandtii,CallMidFrequency,62.38,6.93,11,mean,hand-release & leaving roost,kHz,50,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
Myotis_daubentonii,CallMidFrequency,59.5,5.24,9,mean,hand-release & leaving roost,kHz,24,call,UnitedKingdom,Parsons & Jones (2000),"Parsons, S. & Jones, G. (2000) Acoustic identification of twelve species of echolocating bat by discriminant function analysis and artificial neural networks. Journal of experimental biology, 203, 2641-2656.",NA,NA,NA
