,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,coordinateX-WGS84,coordinateY-WGS84,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
191,Rhinolophus_ferrumequinum,MaxNightlyDistance,3829.35,17.66,0,Mean,NA&HomingIn/triangulation,m,2,individual,1,roost,France,50.871528,1.932528,Prioul (2015),"Prioul Y (2015) Recherche et étude des territoires de chasse de colonies de Grand rhinolophe (Rhinolophus ferrumequinum, Schreber 1774) et de Murin à oreilles échancrées (Myotis emarginatus, Geoffroy 1806) dans le nord du Pas-de-Calais. Sci. l’environnement 31",Sex_Female,Age_Adult/Subadult,NA
192,Rhinolophus_ferrumequinum,MeanNightlyDistance,2514.96,109.64,0.04,Mean,NA&HomingIn/triangulation,m,2,individual,1,roost,France,50.871528,1.932528,Prioul (2015),"Prioul Y (2015) Recherche et étude des territoires de chasse de colonies de Grand rhinolophe (Rhinolophus ferrumequinum, Schreber 1774) et de Murin à oreilles échancrées (Myotis emarginatus, Geoffroy 1806) dans le nord du Pas-de-Calais. Sci. l’environnement 31",Sex_Female,Age_Adult/Subadult,NA
193,Rhinolophus_mehelyi,MeanNightlyDistance,10000,5740,0.57,Mean,NA&Triangulation,m,11,individual,1,roost,Portugal,38.049684,-7.290741,Rainho (2011),Rainho AMT (2011) Spatially explicit models for planning bat foraging habitat conservation in agricultural landscapes. University of Lisbon.,Sex_Female,Age_Adult/Subadult,NA
194,Miniopterus_schreibersii,MeanNightlyDistance,6850,4070,0.59,Mean,NA&Triangulation,m,13,individual,1,roost,Portugal,38.049684,-7.290741,Rainho (2011),Rainho AMT (2011) Spatially explicit models for planning bat foraging habitat conservation in agricultural landscapes. University of Lisbon.,Sex_Female,Age_Adult/Subadult,NA
195,Plecotus_austriacus,HomeRange,445.88,170.59,0.38,Mean,MCP100&Triangulation,ha,17,individual,2,roost,UnitedKingdom,50.50/50.66,2.631578947,Razgour et al. (2011),"Razgour O, Hanmer J, Jones G (2011) Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study. Biol Conserv 144:2922–2930.",Sex_Mixed,Age_Adult/Subadult,NA
196,Plecotus_austriacus,MaxNightlyDistance,2970.59,1000,0.34,Mean,NA&Triangulation,m,17,individual,2,roost,UnitedKingdom,50.50/50.66,2.631578947,Razgour et al. (2011),"Razgour O, Hanmer J, Jones G (2011) Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study. Biol Conserv 144:2922–2930.",Sex_Mixed,Age_Adult/Subadult,NA
197,Plecotus_austriacus,MaxNightlyDistance,3100,1000,0.32,Mean,NA&Triangulation,m,12,individual,1,roost,UnitedKingdom,50.5,-3.5,Razgour et al. (2011),"Razgour O, Hanmer J, Jones G (2011) Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study. Biol Conserv 144:2922–2930.",Sex_Mixed,Age_Adult/Subadult,NA
198,Plecotus_austriacus,MaxNightlyDistance,3000,1000,0.33,Mean,NA&Triangulation,m,8,individual,1,roost,UnitedKingdom,50.66,-1.33,Razgour et al. (2011),"Razgour O, Hanmer J, Jones G (2011) Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study. Biol Conserv 144:2922–2930.",Sex_Mixed,Age_Adult/Subadult,NA
199,Plecotus_austriacus,MeanNightlyDistance,11000,5000,0.45,Mean,NA&Triangulation,m,8,individual,1,roost,UnitedKingdom,50.66,-1.33,Razgour et al. (2011),"Razgour O, Hanmer J, Jones G (2011) Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study. Biol Conserv 144:2922–2930.",Sex_Mixed,Age_Adult/Subadult,NA
200,Plecotus_austriacus,MeanNightlyDistance,8900,3352.94,0.38,Mean,NA&Triangulation,m,17,individual,2,roost,UnitedKingdom,50.50/50.66,2.631578947,Razgour et al. (2011),"Razgour O, Hanmer J, Jones G (2011) Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study. Biol Conserv 144:2922–2930.",Sex_Mixed,Age_Adult/Subadult,NA
201,Plecotus_austriacus,MeanNightlyDistance,8400,4000,0.48,Mean,NA&Triangulation,m,12,individual,1,roost,UnitedKingdom,50.5,-3.5,Razgour et al. (2011),"Razgour O, Hanmer J, Jones G (2011) Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study. Biol Conserv 144:2922–2930.",Sex_Mixed,Age_Adult/Subadult,NA
202,Rhinolophus_hipposideros,HomeRange,196,122.54,0.63,Mean,MCP100&Triangulation,ha,14,individual,1,roost,Austria,46.573,14.491,Reiter et al. (2013),"Reiter G, Pölzer E, Mixanig H, et al (2013) Impact of landscape fragmentation on a specialised woodland bat, Rhinolophus hipposideros. Mamm Biol - Zeitschrift für Säugetierkd 78:283–289.",Sex_Female,Age_Adult/Subadult,NA
203,Rhinolophus_hipposideros,HomeRange,9.93,4.39,0.44,Mean,Kernel50&Triangulation,ha,14,individual,1,roost,Austria,46.573,14.491,Reiter et al. (2013),"Reiter G, Pölzer E, Mixanig H, et al (2013) Impact of landscape fragmentation on a specialised woodland bat, Rhinolophus hipposideros. Mamm Biol - Zeitschrift für Säugetierkd 78:283–289.",Sex_Female,Age_Adult/Subadult,NA
204,Rhinolophus_hipposideros,MaxNightlyDistance,2650,1112.69,0.42,Mean,NA&Triangulation,m,14,individual,1,roost,Austria,46.573,14.491,Reiter et al. (2013),"Reiter G, Pölzer E, Mixanig H, et al (2013) Impact of landscape fragmentation on a specialised woodland bat, Rhinolophus hipposideros. Mamm Biol - Zeitschrift für Säugetierkd 78:283–289.",Sex_Female,Age_Adult/Subadult,NA
205,Rhinolophus_hipposideros,MeanNightlyDistance,1271.43,573.02,0.45,Mean,NA&Triangulation,m,14,individual,1,roost,Austria,46.573,14.491,Reiter et al. (2013),"Reiter G, Pölzer E, Mixanig H, et al (2013) Impact of landscape fragmentation on a specialised woodland bat, Rhinolophus hipposideros. Mamm Biol - Zeitschrift für Säugetierkd 78:283–289.",Sex_Female,Age_Adult/Subadult,NA
206,Eptesicus_serotinus,HomeRange,7318.18,8738.65,1.19,Mean,MCP100&Triangulation,ha,33,individual,1,roost,UnitedKingdom,52.07,0.06,Robinson & Stebbings (1997),"Robinson, M. F., & Stebbings, R. E. (1997). Home range and habitat use by the serotine bat, Eptesicus serotinus, in England. Journal of Zoology, 243(1), 117-136.",Sex_Mixed,Age_Mixed,NA
207,Eptesicus_serotinus,MeanNightlyDistance,8200,7100,0.87,Mean,NA&Triangulation,m,88,individual,1,roost,UnitedKingdom,52.07,0.06,Robinson & Stebbings (1997),"Robinson, M. F., & Stebbings, R. E. (1997). Home range and habitat use by the serotine bat, Eptesicus serotinus, in England. Journal of Zoology, 243(1), 117-136.",Sex_Mixed,Age_Mixed,NA
208,Rhinolophus_ferrumequinum,HomeRange,1143.29,353.58,0.31,Mean,Kernel95&HomingIn,ha,7,individual,1,roost,UnitedKingdom,51.710871,-2.277923,Rossiter et al. (2002),"Rossiter SJ, Jones G, Ransome RD, Barratt EM (2002) Relatedness structure and kin-biased foraging in the greater horseshoe bat (Rhinolophus ferrumequinum). Behav Ecol Sociobiol 51:510–518.",Sex_Female,Age_Adult/Subadult,NA
209,Myotis_myotis,MeanNightlyDistance,5140,1820,0.35,Mean,NA&NA,m,5,individual,1,roost,Germany,49.6826,11.0021,Rudolph et al. (2009),"Rudolph B-U, Liegl A, von Helversen O (2009) Habitat selection and activity patterns in the greater mouse-eared bat Myotis myotis. Acta Chiropterologica 11:351–361.",Sex_Female,Age_Adult/Subadult,NA
210,Rhinolophus_euryale,HomeRange,414.69,397.42,0.96,Mean,MCP100&HomingIn,ha,16,individual,1,roost,Italy,41.280788,14.492296,Russo et al. (2002),"Russo D, Jones G, Migliozzi A (2002) Habitat selection by the Mediterranean horseshoe bat, Rhinolophus euryale (Chiroptera: Rhinolophidae) in a rural area of southern Italy and implications for conservation. Biol Conserv 107:71–81.",Sex_Mixed,Age_Adult/Subadult,NA
211,Rhinolophus_euryale,MaxNightlyDistance,2221.21,1473.72,0.66,Mean,NA&HomingIn,m,14,individual,1,roost,Italy,41.280788,14.492296,Russo et al. (2002),"Russo D, Jones G, Migliozzi A (2002) Habitat selection by the Mediterranean horseshoe bat, Rhinolophus euryale (Chiroptera: Rhinolophidae) in a rural area of southern Italy and implications for conservation. Biol Conserv 107:71–81.",Sex_Mixed,Age_Adult/Subadult,NA
212,Rhinolophus_mehelyi,HomeRange,450,580,1.29,Mean,MCP100&HomingIn/triangulation,ha,8,individual,1,roost,Spain,NA,NA,Russo et al. (2005),"Russo D, Almenar D, Aihartza J, et al (2005) Habitat selection in sympatric Rhinolophus mehelyi and R. euryale (Mammalia: Chiroptera). J Zool 266:327–332.",Sex_Female,Age_Adult/Subadult,NA
213,Rhinolophus_euryale,HomeRange,150,180,1.2,Mean,MCP100&HomingIn/triangulation,ha,5,individual,1,roost,Spain,NA,NA,Russo et al. (2005),"Russo D, Almenar D, Aihartza J, et al (2005) Habitat selection in sympatric Rhinolophus mehelyi and R. euryale (Mammalia: Chiroptera). J Zool 266:327–332.",Sex_Female,Age_Adult/Subadult,NA
214,Rhinolophus_mehelyi,MaxNightlyDistance,5018.38,2281.4,0.45,Mean,NA&HomingIn/triangulation,m,8,individual,1,roost,Spain,NA,NA,Russo et al. (2005),"Russo D, Almenar D, Aihartza J, et al (2005) Habitat selection in sympatric Rhinolophus mehelyi and R. euryale (Mammalia: Chiroptera). J Zool 266:327–332.",Sex_Female,Age_Adult/Subadult,NA
215,Rhinolophus_euryale,MaxNightlyDistance,6788,1465.88,0.22,Mean,NA&HomingIn/triangulation,m,5,individual,1,roost,Spain,NA,NA,Russo et al. (2005),"Russo D, Almenar D, Aihartza J, et al (2005) Habitat selection in sympatric Rhinolophus mehelyi and R. euryale (Mammalia: Chiroptera). J Zool 266:327–332.",Sex_Female,Age_Adult/Subadult,NA
216,Pipistrellus_pygmaeus,HomeRange,435.02,291,0.67,Mean,MCP100&HomingIn/biangulation,ha,10,individual,1,roost,UnitedKingdom,52.946453,1.047574,Ryan (2016),"Ryan MS (2016) Bats, churches and landscape: ecology of soprano pipistrelle bats in eastern England. University of Bristol",Sex_Female,Age_Adult/Subadult,NA
217,Pipistrellus_pygmaeus,HomeRange,342.76,271.99,0.79,Mean,MCP100&HomingIn/biangulation,ha,9,individual,1,roost,UnitedKingdom,52.645516,-0.274901,Ryan (2016),"Ryan MS (2016) Bats, churches and landscape: ecology of soprano pipistrelle bats in eastern England. University of Bristol",Sex_Female,Age_Adult/Subadult,NA
218,Pipistrellus_pygmaeus,HomeRange,2796.08,2365.66,0.85,Mean,MCP100&HomingIn/biangulation,ha,9,individual,1,roost,UnitedKingdom,51.921612,0.753092,Ryan (2016),"Ryan MS (2016) Bats, churches and landscape: ecology of soprano pipistrelle bats in eastern England. University of Bristol",Sex_Female,Age_Adult/Subadult,NA
219,Pipistrellus_pygmaeus,HomeRange,59.55,24.25,0.41,Mean,Kernel80&HomingIn/biangulation,ha,10,individual,1,roost,UnitedKingdom,52.946453,1.047574,Ryan (2016),"Ryan MS (2016) Bats, churches and landscape: ecology of soprano pipistrelle bats in eastern England. University of Bristol",Sex_Female,Age_Adult/Subadult,NA
220,Pipistrellus_pygmaeus,HomeRange,48.87,24.18,0.49,Mean,Kernel80&HomingIn/biangulation,ha,9,individual,1,roost,UnitedKingdom,52.645516,-0.274901,Ryan (2016),"Ryan MS (2016) Bats, churches and landscape: ecology of soprano pipistrelle bats in eastern England. University of Bristol",Sex_Female,Age_Adult/Subadult,NA
221,Pipistrellus_pygmaeus,HomeRange,118.67,78.68,0.66,Mean,Kernel80&HomingIn/biangulation,ha,9,individual,1,roost,UnitedKingdom,51.921612,0.753092,Ryan (2016),"Ryan MS (2016) Bats, churches and landscape: ecology of soprano pipistrelle bats in eastern England. University of Bristol",Sex_Female,Age_Adult/Subadult,NA
222,Pipistrellus_pygmaeus,MaxNightlyDistance,8445.56,5259.9,0.62,Mean,NA&HomingIn/biangulation,m,9,individual,1,roost,UnitedKingdom,51.921612,0.753092,Ryan (2016),"Ryan MS (2016) Bats, churches and landscape: ecology of soprano pipistrelle bats in eastern England. University of Bristol",Sex_Female,Age_Adult/Subadult,NA
223,Pipistrellus_pygmaeus,MaxNightlyDistance,2674.44,935.32,0.35,Mean,NA&HomingIn/biangulation,m,9,individual,1,roost,UnitedKingdom,52.645516,-0.274901,Ryan (2016),"Ryan MS (2016) Bats, churches and landscape: ecology of soprano pipistrelle bats in eastern England. University of Bristol",Sex_Female,Age_Adult/Subadult,NA
224,Pipistrellus_pygmaeus,MaxNightlyDistance,2250,1291.03,0.57,Mean,NA&HomingIn/biangulation,m,10,individual,1,roost,UnitedKingdom,52.946453,1.047574,Ryan (2016),"Ryan MS (2016) Bats, churches and landscape: ecology of soprano pipistrelle bats in eastern England. University of Bristol",Sex_Female,Age_Adult/Subadult,NA
225,Vespertilio_murinus,HomeRange,5509.47,2613.16,0.47,Mean,MCP90&Triangulation,ha,19,individual,NA,roost,Switzerland,NA,NA,Safi et al. (2007),"Safi K, König B, Kerth G (2007) Sex differences in population genetics, home range size and habitat use of the parti-colored bat (Vespertilio murinus, Linnaeus 1758) in Switzerland and their consequences for conservation. Biol Conserv 137:28–36.",Sex_Mixed,Age_NA,NA
226,Vespertilio_murinus,HomeRange,4343.68,1292.11,0.3,Mean,Kernel95&Triangulation,ha,19,individual,NA,roost,Switzerland,NA,NA,Safi et al. (2007),"Safi K, König B, Kerth G (2007) Sex differences in population genetics, home range size and habitat use of the parti-colored bat (Vespertilio murinus, Linnaeus 1758) in Switzerland and their consequences for conservation. Biol Conserv 137:28–36.",Sex_Mixed,Age_NA,NA
227,Rhinolophus_mehelyi,HomeRange,139.63,220.05,1.58,Mean,MCP100&Triangulation,ha,25,individual,1,roost,Spain,38.48647,-7.21527,Salsamendi et al. (2012),"Salsamendi E, Arostegui I, Aihartza J, et al (2012) Foraging ecology in Mehely’s horseshoe bats: influence of habitat structure and water availability. Acta Chiropterologica 14:121–132.",Sex_Mixed,Age_Adult/Subadult,NA
228,Rhinolophus_mehelyi,MaxNightlyDistance,8616,2787.72,0.32,Mean,NA&Triangulation,m,25,individual,1,roost,Spain,38.48647,-7.21527,Salsamendi et al. (2012),"Salsamendi E, Arostegui I, Aihartza J, et al (2012) Foraging ecology in Mehely’s horseshoe bats: influence of habitat structure and water availability. Acta Chiropterologica 14:121–132.",Sex_Mixed,Age_Adult/Subadult,NA
229,Rhinolophus_mehelyi,MeanNightlyDistance,7520,2607.84,0.35,Mean,NA&Triangulation,m,25,individual,1,roost,Spain,38.48647,-7.21527,Salsamendi et al. (2012),"Salsamendi E, Arostegui I, Aihartza J, et al (2012) Foraging ecology in Mehely’s horseshoe bats: influence of habitat structure and water availability. Acta Chiropterologica 14:121–132.",Sex_Mixed,Age_Adult/Subadult,NA
230,Myotis_emarginatus,HomeRange,314.73,169.02,0.54,Mean,MCP100&HomingIn/triangulation,ha,6,individual,1,roost,France,47.381389,-0.660194,Sarrey & Même-lafond (2010),"Sarrey D, Même-lafond B (2010) Recherche de l’habitat de chasse du Murin à oreilles échancrées.",Sex_Female,Age_Adult/Subadult,NA
231,Myotis_emarginatus,HomeRange,59.4,15.38,0.26,Mean,Kernel95&HomingIn/triangulation,ha,6,individual,1,roost,France,47.381389,-0.660194,Sarrey & Même-lafond (2010),"Sarrey D, Même-lafond B (2010) Recherche de l’habitat de chasse du Murin à oreilles échancrées.",Sex_Female,Age_Adult/Subadult,NA
232,Myotis_bechsteinii,HomeRange,22.02,14.72,0.67,Mean,MCP100&Triangulation/Biangulation,ha,10,individual,NA,roost,UnitedKingdom,NA,NA,Schofield & Morris (2000),"Schofield H, Morris C (2000) Summary ranging behaviour and habitat preferences of female bechstein’s bat, Myotis bechsteinii (kuhl, 1818), in summer with a review of its status, distribution, behaviour and ecology in the UK. Vincent Wildl Trust 1–27",Sex_Female,Age_Adult/Subadult,NA
233,Myotis_bechsteinii,HomeRange,1.82,1.28,0.7,Mean,Kernel40&Triangulation/Biangulation,ha,10,individual,NA,roost,UnitedKingdom,NA,NA,Schofield & Morris (2000),"Schofield H, Morris C (2000) Summary ranging behaviour and habitat preferences of female bechstein’s bat, Myotis bechsteinii (kuhl, 1818), in summer with a review of its status, distribution, behaviour and ecology in the UK. Vincent Wildl Trust 1–27",Sex_Female,Age_Adult/Subadult,NA
234,Myotis_bechsteinii,MaxNightlyDistance,620,249.98,0.4,Mean,NA&Triangulation/Biangulation,m,10,individual,NA,roost,UnitedKingdom,NA,NA,Schofield & Morris (2000),"Schofield H, Morris C (2000) Summary ranging behaviour and habitat preferences of female bechstein’s bat, Myotis bechsteinii (kuhl, 1818), in summer with a review of its status, distribution, behaviour and ecology in the UK. Vincent Wildl Trust 1–27",Sex_Female,Age_Adult/Subadult,NA
235,Rhinolophus_hipposideros,HomeRange,96.74,94.48,0.98,Mean,MCP100&Triangulation,ha,11,individual,1,roost,UnitedKingdom,52.077956,-3.302376,Schofield et al. (2002),"Schofield H, Messenger J, Birks J, Jermyn D (2002) Foraging and roosting behaviour of lesser horseshoe bats at the Ciliau, Radnor. Vincent Wildl Trust 1–25.",Sex_Female,Age_Adult/Subadult,NA
236,Rhinolophus_hipposideros,HomeRange,20.67,8.34,0.4,Mean,Kernel50&Triangulation,ha,11,individual,1,roost,UnitedKingdom,52.077956,-3.302376,Schofield et al. (2002),"Schofield H, Messenger J, Birks J, Jermyn D (2002) Foraging and roosting behaviour of lesser horseshoe bats at the Ciliau, Radnor. Vincent Wildl Trust 1–25.",Sex_Female,Age_Adult/Subadult,NA
237,Rhinolophus_hipposideros,MaxNightlyDistance,1459.64,740.37,0.51,Mean,NA&Triangulation,m,11,individual,1,roost,UnitedKingdom,52.077956,-3.302376,Schofield et al. (2002),"Schofield H, Messenger J, Birks J, Jermyn D (2002) Foraging and roosting behaviour of lesser horseshoe bats at the Ciliau, Radnor. Vincent Wildl Trust 1–25.",Sex_Female,Age_Adult/Subadult,NA
238,Rhinolophus_hipposideros,MeanNightlyDistance,1400,740,0.53,Mean,NA&Triangulation,m,11,individual,1,roost,UnitedKingdom,52.077956,-3.302376,Schofield et al. (2002),"Schofield H, Messenger J, Birks J, Jermyn D (2002) Foraging and roosting behaviour of lesser horseshoe bats at the Ciliau, Radnor. Vincent Wildl Trust 1–25.",Sex_Female,Age_Adult/Subadult,NA
239,Pipistrellus_kuhlii,HomeRange,163.99,249.7,1.52,Mean,MCP100&HomingIn/triangulation,ha,21,individual,1,roost,Italy,41.62,13.84,Serangeli et al. (2012),"Serangeli MT, Cistrone L, Ancillotto L, et al (2012) The post-release fate of hand-reared orphaned bats: survival and habitat selection. Anim Welf 21:9–18.",Sex_Mixed,Age_Juvenile,NA
240,Pipistrellus_kuhlii,MaxNightlyDistance,1380.95,1541.81,1.12,Mean,NA&HomingIn/triangulation,m,21,individual,1,roost,Italy,41.62,13.84,Serangeli et al. (2012),"Serangeli MT, Cistrone L, Ancillotto L, et al (2012) The post-release fate of hand-reared orphaned bats: survival and habitat selection. Anim Welf 21:9–18.",Sex_Mixed,Age_Juvenile,NA
241,Nyctalus_leisleri,MaxNightlyDistance,4781,1085,0.23,Mean,NA&HomingIn/triangulation,m,30,individual,1,roost,Ireland,52.23,-6.58,Shiel et al. (1999),"Shiel CB, Shiel RE, Fairley JS (1999) Seasonal changes in the foraging behaviour of Leisler’s bats (Nyctalus leisleri) in Ireland as revealed by radio-telemetry. J Zool 249:347–358.",Sex_Female,Age_Adult/Subadult,NA
