verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Nyctalus_lasiopterus,ForearmLength,64.22,2.07,3.22,mean,capture,mm,2512,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Nyctalus_leisleri,ForearmLength,43.37,1.38,3.19,mean,capture,mm,698,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Nyctalus_noctula,ForearmLength,53.53,1.56,2.92,mean,capture,mm,20,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Pipistrellus_kuhlii,ForearmLength,33.33,1.12,3.37,mean,capture,mm,682,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Pipistrellus_pipistrellus,ForearmLength,30.36,0.89,2.93,mean,capture,mm,256,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Pipistrellus_pygmaeus,ForearmLength,30.9,0.89,2.89,mean,capture,mm,733,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Plecotus_auritus,ForearmLength,40.58,1.37,3.39,mean,capture,mm,156,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Plecotus_austriacus,ForearmLength,40.78,1.21,2.97,mean,capture,mm,495,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Rhinolophus_euryale,ForearmLength,47.44,1.72,3.62,mean,capture,mm,407,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Rhinolophus_ferrumequinum,ForearmLength,54.21,2.83,5.21,mean,capture,mm,1075,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Rhinolophus_hipposideros,ForearmLength,36.95,1.05,2.85,mean,capture,mm,1186,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Rhinolophus_mehelyi,ForearmLength,50.16,1.31,2.61,mean,capture,mm,153,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Tadarida_teniotis,ForearmLength,60.52,1.56,2.58,mean,capture,mm,350,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Plecotus_macrobullaris,ForearmLength,41.53,1.21,2.93,mean,capture,mm,50,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Barbastella_barbastellus,BodyMass,8.65,1.53,17.67,mean,capture,g,65,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Eptesicus_isabellinus,BodyMass,22.94,4.66,20.31,mean,capture,g,4205,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Eptesicus_serotinus,BodyMass,24.4,4.25,17.43,mean,capture,g,251,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Hypsugo_savii,BodyMass,7.79,1.35,17.32,mean,capture,g,235,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Miniopterus_schreibersii,BodyMass,12.55,1.33,10.58,mean,capture,g,1517,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Myotis_alcathoe,BodyMass,4.5,0.44,9.87,mean,capture,g,19,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Myotis_bechsteinii,BodyMass,9.5,1.49,15.63,mean,capture,g,146,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Myotis_blythii,BodyMass,23.26,2.99,12.87,mean,capture,g,128,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Myotis_capaccinii,BodyMass,9.55,0.6,6.29,mean,capture,g,54,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Myotis_crypticus,BodyMass,7.43,0.81,10.9,mean,capture,g,16,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Myotis_daubentonii,BodyMass,6.92,1.1,15.83,mean,capture,g,803,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Myotis_emarginatus,BodyMass,7.78,1.21,15.57,mean,capture,g,125,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Myotis_escalerai,BodyMass,6.75,0.93,13.78,mean,capture,g,508,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Myotis_myotis,BodyMass,27.66,4.46,16.13,mean,capture,g,1152,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Myotis_mystacinus,BodyMass,5.06,0.61,12,mean,capture,g,46,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Nyctalus_lasiopterus,BodyMass,47.14,7.56,16.05,mean,capture,g,2436,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Nyctalus_leisleri,BodyMass,14.62,2.15,14.69,mean,capture,g,639,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Nyctalus_noctula,BodyMass,30.63,3.3,10.77,mean,capture,g,20,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Pipistrellus_kuhlii,BodyMass,6.21,0.96,15.42,mean,capture,g,525,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Pipistrellus_pipistrellus,BodyMass,4.3,0.84,19.49,mean,capture,g,218,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Pipistrellus_pygmaeus,BodyMass,5.65,1.03,18.26,mean,capture,g,678,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Plecotus_auritus,BodyMass,8.37,1.01,12.06,mean,capture,g,121,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Plecotus_austriacus,BodyMass,9.27,1.2,12.93,mean,capture,g,237,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Rhinolophus_euryale,BodyMass,10.42,1.45,13.87,mean,capture,g,278,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Rhinolophus_ferrumequinum,BodyMass,16.3,2.89,17.73,mean,capture,g,974,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Rhinolophus_hipposideros,BodyMass,4.59,0.47,10.32,mean,capture,g,1025,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,spurious_values_removed
Rhinolophus_mehelyi,BodyMass,13.61,2.12,15.55,mean,capture,g,123,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Tadarida_teniotis,BodyMass,31.35,4.97,15.86,mean,capture,g,322,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Plecotus_macrobullaris,BodyMass,9.43,1.24,13.09,mean,capture,g,50,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Javier_Juste-Carlos_Ibanez-Ana_Benitez,Adult,NA
Rhinolophus_blasii,ForearmLength,47,1,2.13,mean,capture,mm,20,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Rhinolophus_euryale,ForearmLength,48,1,2.08,mean,capture,mm,177,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Rhinolophus_ferrumequinum,ForearmLength,58,4,6.9,mean,capture,mm,113,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Rhinolophus_hipposideros,ForearmLength,38,1,2.63,mean,capture,mm,61,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Barbastella_barbastellus,ForearmLength,39,1,2.56,mean,capture,mm,67,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Eptesicus_serotinus,ForearmLength,52,2,3.85,mean,capture,mm,52,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_alcathoe,ForearmLength,31,1,3.23,mean,capture,mm,13,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_bechsteinii,ForearmLength,43,1,2.33,mean,capture,mm,80,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_blythii,ForearmLength,57,2,3.51,mean,capture,mm,100,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_capaccinii,ForearmLength,42,1,2.38,mean,capture,mm,25,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_daubentonii,ForearmLength,37,2,5.41,mean,capture,mm,60,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_emarginatus,ForearmLength,39,2,5.13,mean,capture,mm,164,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_myotis,ForearmLength,63,2,3.17,mean,capture,mm,16,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_nattereri,ForearmLength,40,1,2.5,mean,capture,mm,18,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Nyctalus_noctula,ForearmLength,54,2,3.7,mean,capture,mm,19,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Pipistrellus_kuhlii,ForearmLength,35,1,2.86,mean,capture,mm,8,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Pipistrellus_pipistrellus,ForearmLength,31,1,3.23,mean,capture,mm,44,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Vespertilio_murinus,ForearmLength,45,2,4.44,mean,capture,mm,6,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Miniopterus_schreibersii,ForearmLength,45,2,4.44,mean,capture,mm,69,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_bechsteinii,BodyMass,11,NA,NA,mean,capture,g,1,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_blythii,BodyMass,23,NA,NA,mean,capture,g,1,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_dasycneme,BodyMass,15,NA,NA,mean,capture,g,1,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_daubentonii,BodyMass,9,NA,NA,mean,capture,g,1,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_emarginatus,BodyMass,11,2,18.18,mean,capture,g,13,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_myotis,BodyMass,28,2,7.14,mean,capture,g,16,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Myotis_nattereri,BodyMass,8,NA,NA,mean,capture,g,NA,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Nyctalus_leisleri,BodyMass,16,NA,NA,mean,capture,g,NA,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Nyctalus_noctula,BodyMass,28,NA,NA,mean,capture,g,NA,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Pipistrellus_kuhlii,BodyMass,7,1,14.29,mean,capture,g,NA,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Pipistrellus_pipistrellus,BodyMass,5,1,20,mean,capture,g,7,individual,Bulgaria,Unpublished data,Unpublished data,Data_provider:_Niya_Toshkova,Adult,NA
Eptesicus_nilssonii,ForearmLength,38,0,0,mean,capture,mm,1,individual,Norway,Unpublished data,Unpublished data,Data_provider:_SÃ¸rÃ¥s-Fjelldal-Stawski,Adult,NA
Myotis_brandtii,ForearmLength,35,1,2.86,mean,capture,mm,24,individual,Norway,Unpublished data,Unpublished data,Data_provider:_SÃ¸rÃ¥s-Fjelldal-Stawski,Adult,NA
Myotis_crypticus,ForearmLength,39,1,2.56,mean,capture,mm,81,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Roberto_Novella-Fernandez,Adult,NA
Myotis_escalerai,ForearmLength,40,1,2.5,mean,capture,mm,82,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Roberto_Novella-Fernandez,Adult,NA
Myotis_mystacinus,ForearmLength,34,1,2.94,mean,capture,mm,52,individual,Norway,Unpublished data,Unpublished data,Data_provider:_SÃ¸rÃ¥s-Fjelldal-Stawski,Adult,NA
Plecotus_kolombatovici,ForearmLength,37.25,1.19,3.19,mean,capture,mm,9,individual,Croatia/Greece/Turkey,Spitzenberger et al. (2006),"Spitzenberger, F., Strelkov, P.P., Winkler, H. & Haring, E. (2006) A preliminary revision of the genus Plecotus (Chiroptera, Vespertilionidae) based on genetic and morphological results. Zoologica Scripta, 35, 187-230.",NA,Adult,NA
Plecotus_kolombatovici,CM3,5.35,0.11,2.06,mean,capture,mm,14,individual,Croatia/Greece/Turkey,Spitzenberger et al. (2006),"Spitzenberger, F., Strelkov, P.P., Winkler, H. & Haring, E. (2006) A preliminary revision of the genus Plecotus (Chiroptera, Vespertilionidae) based on genetic and morphological results. Zoologica Scripta, 35, 187-230.",NA,Adult,NA
Plecotus_kolombatovici,CM3,5.27,0.12,2.28,mean,capture,mm,39,individual,Croatia,PavliniÄ‡ et al. (2016),"PavliniÄ‡, I. & ÄakoviÄ‡, M. (2016) Identification of four Plecotus species (Chiroptera, Vespertilionidae) in Croatia based on cranial characters. Mammalia, 80, 385-394.",NA,Adult,NA
Plecotus_kolombatovici,ForearmLength,37.48,1.3,3.47,mean,capture,mm,11,individual,Greece-Crete,Benda et al. (2008),"Benda, P., Georgiakakis, P., Dietz, C., HanÃ¡k, V., Galanaki, K., Markantonatou, V., ChudÃ¡rkovÃ¡, A., Hulva, P. & HorÃ¡Äek, I. (2008) Bats (Mammalia: Chiroptera) of the Eastern Mediterranean and Middle East. Part 7. The bat fauna of Crete, Greece. Acta Societatis Zoologicae Bohemicae, 72, 105-190.",NA,Adult,NA
Plecotus_kolombatovici,CM3,5.35,0.08,1.5,mean,capture,mm,9,individual,Greece-Crete,Benda et al. (2008),"Benda, P., Georgiakakis, P., Dietz, C., HanÃ¡k, V., Galanaki, K., Markantonatou, V., ChudÃ¡rkovÃ¡, A., Hulva, P. & HorÃ¡Äek, I. (2008) Bats (Mammalia: Chiroptera) of the Eastern Mediterranean and Middle East. Part 7. The bat fauna of Crete, Greece. Acta Societatis Zoologicae Bohemicae, 72, 105-190.",NA,Adult,NA
Plecotus_kolombatovici,ForearmLength,38.37,1.01,2.63,mean,capture,mm,16,individual,Cyprus,Benda et al. (2007),"Benda, P., HanÃ¡k, V., HorÃ¡Äek, I., Hulva, P., LuÄan, R. & Ruedi, M. (2007) Bats (Mammalia: Chiroptera) of the Eastern Mediterranean. Part 5. Bat fauna of Cyprus: review of records with confirmation of six species new for the island and description of a new subspecies. Acta Societatis Zoologicae Bohemicae, 71, 71-130.",NA,Adult,NA
Plecotus_kolombatovici,CM3,5.38,0.13,2.42,mean,capture,mm,13,individual,Cyprus,Benda et al. (2007),"Benda, P., HanÃ¡k, V., HorÃ¡Äek, I., Hulva, P., LuÄan, R. & Ruedi, M. (2007) Bats (Mammalia: Chiroptera) of the Eastern Mediterranean. Part 5. Bat fauna of Cyprus: review of records with confirmation of six species new for the island and description of a new subspecies. Acta Societatis Zoologicae Bohemicae, 71, 71-130.",NA,Adult,NA
Plecotus_kolombatovici,ForearmLength,37.64,0.86,2.28,mean,capture,mm,21,individual,Balkans/Anatolia,Benda et al. (2004),"Benda, P., Kiefer, A., HanÃ¡k, V. & Veith, M. (2004) Systematic status of African populations of long-eared bats, genus Plecotus (Mammalia: Chiroptera). Folia Zoologica, 53, 47.",NA,Adult,NA
Plecotus_kolombatovici,CM3,5.36,0.13,2.43,mean,capture,mm,22,individual,Balkans/Anatolia,Benda et al. (2004),"Benda, P., Kiefer, A., HanÃ¡k, V. & Veith, M. (2004) Systematic status of African populations of long-eared bats, genus Plecotus (Mammalia: Chiroptera). Folia Zoologica, 53, 47.",NA,Adult,NA
Plecotus_kolombatovici,ForearmLength,38.24,0.7,1.83,mean,capture,mm,22,individual,Croatia,Tvrtkovic et al. (2005),"Tvrtkovic, N., Pavlinic, I. & Haring, E. (2005) Four species of long-eared bats (Plecotus, Geoffroy, 1818; Mammalia, Vespertilionidae) in Croatia: field identification and distribution. Folia Zoologica, 54, 75-88.",NA,Adult,NA
Eptesicus_nilssonii,BodyMass,8,0,0,mean,capture,g,1,individual,Norway,Unpublished data,Unpublished data,Data_provider:_SÃ¸rÃ¥s-Fjelldal-Stawski,Adult,NA
Hypsugo_savii,BodyMass,7,1,14.29,mean,capture,g,147,individual,Italy,Unpublished data,Unpublished data,Data_provider:_Leonardo_Ancillotto,Adult,NA
Myotis_brandtii,BodyMass,6,1,16.67,mean,capture,g,24,individual,Norway,Unpublished data,Unpublished data,Data_provider:_SÃ¸rÃ¥s-Fjelldal-Stawski,Adult,NA
Myotis_crypticus,BodyMass,7,1,14.29,mean,capture,g,52,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Roberto_Novella-Fernandez,Adult,NA
Myotis_escalerai,BodyMass,7,1,14.29,mean,capture,g,61,individual,Spain,Unpublished data,Unpublished data,Data_provider:_Roberto_Novella-Fernandez,Adult,NA
Myotis_mystacinus,BodyMass,5,1,20,mean,capture,g,51,individual,Norway,Unpublished data,Unpublished data,Data_provider:_SÃ¸rÃ¥s-Fjelldal-Stawski,Adult,NA
Barbastella_barbastellus,ForearmLength,40,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_anatolicus,ForearmLength,47.7,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_isabellinus,ForearmLength,47.5,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_nilssonii,ForearmLength,40.65,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_serotinus,ForearmLength,53,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Hypsugo_savii,ForearmLength,34.65,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Miniopterus_schreibersii,ForearmLength,45.2,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_alcathoe,ForearmLength,32.7,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_bechsteinii,ForearmLength,43.05,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_blythii,ForearmLength,56.3,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
