,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
275,Pipistrellus_kuhlii,DenseUrbanAreaAffinityLargeScale,-0.19,NA,NA,NA,Modelling,NA,2706,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0707356870205797
276,Pipistrellus_kuhlii,CroplandAffinityLargeScale,-0.59,NA,NA,NA,Modelling,NA,2706,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0528121456743665
277,Pipistrellus_kuhlii,GrasslandAffinityLargeScale,-0.2,NA,NA,NA,Modelling,NA,2706,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0475656862618299
278,Pipistrellus_kuhlii,DeciduousForestAffinityLargeScale,-0.45,NA,NA,NA,Modelling,NA,2706,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0516645791842734
279,Pipistrellus_kuhlii,ConiferousForestAffinityLargeScale,0.2,NA,NA,NA,Modelling,NA,2706,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0502801503111326
280,Pipistrellus_nathusii,FreshwaterAffinitySmallScale,-0.22,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.061812162713457
281,Pipistrellus_nathusii,DenseUrbanAreaAffinitySmallScale,0.33,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.064143253742723
282,Pipistrellus_nathusii,CroplandAffinitySmallScale,0,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0587196707792752
283,Pipistrellus_nathusii,GrasslandAffinitySmallScale,-0.02,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0558292137891682
284,Pipistrellus_nathusii,DeciduousForestAffinitySmallScale,-0.79,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0665529692160859
285,Pipistrellus_nathusii,ConiferousForestAffinitySmallScale,-0.22,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0618307258987024
286,Pipistrellus_nathusii,FreshwaterAffinityMediumScale,-0.13,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0593741221723226
287,Pipistrellus_nathusii,DenseUrbanAreaAffinityMediumScale,0.3,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0706049101891672
288,Pipistrellus_nathusii,CroplandAffinityMediumScale,-0.06,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0608725479217146
289,Pipistrellus_nathusii,GrasslandAffinityMediumScale,-0.24,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0565611389327608
290,Pipistrellus_nathusii,DeciduousForestAffinityMediumScale,-0.93,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0674108150398023
291,Pipistrellus_nathusii,ConiferousForestAffinityMediumScale,-0.2,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0589664408486509
292,Pipistrellus_nathusii,FreshwaterAffinityLargeScale,0.16,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0625236081210888
293,Pipistrellus_nathusii,DenseUrbanAreaAffinityLargeScale,0.14,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0735749826826868
294,Pipistrellus_nathusii,CroplandAffinityLargeScale,-0.26,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0640184682651576
295,Pipistrellus_nathusii,GrasslandAffinityLargeScale,-0.39,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0592836377477411
296,Pipistrellus_nathusii,DeciduousForestAffinityLargeScale,-0.57,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0641466659213461
297,Pipistrellus_nathusii,ConiferousForestAffinityLargeScale,-0.37,NA,NA,NA,Modelling,NA,2608,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0593418655093832
298,Pipistrellus_pipistrellus,FreshwaterAffinitySmallScale,0.16,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0382357631566118
299,Pipistrellus_pipistrellus,DenseUrbanAreaAffinitySmallScale,-0.07,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0404923391828346
300,Pipistrellus_pipistrellus,CroplandAffinitySmallScale,-0.21,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0378517010187463
301,Pipistrellus_pipistrellus,GrasslandAffinitySmallScale,0.17,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0345494768153314
302,Pipistrellus_pipistrellus,DeciduousForestAffinitySmallScale,0.37,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0371223384581216
303,Pipistrellus_pipistrellus,ConiferousForestAffinitySmallScale,-0.21,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0377790102263615
304,Pipistrellus_pipistrellus,FreshwaterAffinityMediumScale,0.06,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0369967034971995
305,Pipistrellus_pipistrellus,DenseUrbanAreaAffinityMediumScale,-0.04,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0450540497704416
306,Pipistrellus_pipistrellus,CroplandAffinityMediumScale,-0.03,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0389071842080396
307,Pipistrellus_pipistrellus,GrasslandAffinityMediumScale,0.28,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0345531520616644
308,Pipistrellus_pipistrellus,DeciduousForestAffinityMediumScale,0.32,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0391588355377593
309,Pipistrellus_pipistrellus,ConiferousForestAffinityMediumScale,-0.26,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0370401334778827
310,Pipistrellus_pipistrellus,FreshwaterAffinityLargeScale,-0.44,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0387671315839881
311,Pipistrellus_pipistrellus,DenseUrbanAreaAffinityLargeScale,0.17,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0525535540894358
312,Pipistrellus_pipistrellus,CroplandAffinityLargeScale,0.06,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0374362692853673
313,Pipistrellus_pipistrellus,GrasslandAffinityLargeScale,0.41,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0349908566782851
314,Pipistrellus_pipistrellus,DeciduousForestAffinityLargeScale,0.31,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0373146045507311
315,Pipistrellus_pipistrellus,ConiferousForestAffinityLargeScale,-0.12,NA,NA,NA,Modelling,NA,2756,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0351534863185769
316,Pipistrellus_pygmaeus,FreshwaterAffinitySmallScale,0.77,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.107619755670391
317,Pipistrellus_pygmaeus,DenseUrbanAreaAffinitySmallScale,0.08,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.123387283389005
318,Pipistrellus_pygmaeus,CroplandAffinitySmallScale,-0.38,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.114511106745186
319,Pipistrellus_pygmaeus,GrasslandAffinitySmallScale,-0.96,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0967165028809224
320,Pipistrellus_pygmaeus,DeciduousForestAffinitySmallScale,-0.56,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.110224575917146
321,Pipistrellus_pygmaeus,ConiferousForestAffinitySmallScale,-0.07,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.113557663866434
322,Pipistrellus_pygmaeus,FreshwaterAffinityMediumScale,0.8,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.107482675090173
323,Pipistrellus_pygmaeus,DenseUrbanAreaAffinityMediumScale,0.11,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.142419996595516
324,Pipistrellus_pygmaeus,CroplandAffinityMediumScale,-0.59,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.116714634897909
325,Pipistrellus_pygmaeus,GrasslandAffinityMediumScale,-1.55,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0995181841950764
326,Pipistrellus_pygmaeus,DeciduousForestAffinityMediumScale,-1.25,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.104198354487914
327,Pipistrellus_pygmaeus,ConiferousForestAffinityMediumScale,0.05,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.108970122634054
328,Pipistrellus_pygmaeus,FreshwaterAffinityLargeScale,0.94,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0958513698901355
329,Pipistrellus_pygmaeus,DenseUrbanAreaAffinityLargeScale,-0.64,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.164431657683651
330,Pipistrellus_pygmaeus,CroplandAffinityLargeScale,-0.95,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.107135096351172
331,Pipistrellus_pygmaeus,GrasslandAffinityLargeScale,-1.9,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.095604510397094
332,Pipistrellus_pygmaeus,DeciduousForestAffinityLargeScale,-1.38,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0999623425635992
333,Pipistrellus_pygmaeus,ConiferousForestAffinityLargeScale,-0.46,NA,NA,NA,Modelling,NA,2661,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.10703801191396
334,Plecotus_auritus,FreshwaterAffinitySmallScale,0.15,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.111029256153771
335,Plecotus_auritus,DenseUrbanAreaAffinitySmallScale,-0.58,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.180790259843133
336,Plecotus_auritus,CroplandAffinitySmallScale,0.39,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0966498149698745
337,Plecotus_auritus,GrasslandAffinitySmallScale,0.3,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0974223847944162
338,Plecotus_auritus,DeciduousForestAffinitySmallScale,-0.01,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.115492241197121
339,Plecotus_auritus,ConiferousForestAffinitySmallScale,0,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.118025257566464
340,Plecotus_auritus,FreshwaterAffinityMediumScale,-0.08,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.117440293170168
341,Plecotus_auritus,DenseUrbanAreaAffinityMediumScale,-0.8,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.21121014152151
342,Plecotus_auritus,CroplandAffinityMediumScale,0.44,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.102550979645494
343,Plecotus_auritus,GrasslandAffinityMediumScale,0.28,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=NA
344,Plecotus_auritus,DeciduousForestAffinityMediumScale,0.15,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=NA
345,Plecotus_auritus,ConiferousForestAffinityMediumScale,-0.03,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.118374875082832
346,Plecotus_auritus,FreshwaterAffinityLargeScale,-0.1,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.132423720721611
347,Plecotus_auritus,DenseUrbanAreaAffinityLargeScale,-0.52,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.282243763651283
348,Plecotus_auritus,CroplandAffinityLargeScale,0.4,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.104537897543128
349,Plecotus_auritus,GrasslandAffinityLargeScale,0.29,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=NA
350,Plecotus_auritus,DeciduousForestAffinityLargeScale,0.23,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.110949948321841
351,Plecotus_auritus,ConiferousForestAffinityLargeScale,-0.06,NA,NA,NA,Modelling,NA,2577,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.11532913672769
352,Plecotus_austriacus,FreshwaterAffinitySmallScale,-0.01,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0720181370179837
353,Plecotus_austriacus,DenseUrbanAreaAffinitySmallScale,-0.57,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0872566694650709
354,Plecotus_austriacus,CroplandAffinitySmallScale,0.11,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0682897136379048
355,Plecotus_austriacus,GrasslandAffinitySmallScale,0.15,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0656006253534674
356,Plecotus_austriacus,DeciduousForestAffinitySmallScale,-0.43,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0726341796165466
357,Plecotus_austriacus,ConiferousForestAffinitySmallScale,0.31,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0681818473426858
358,Plecotus_austriacus,FreshwaterAffinityMediumScale,-0.01,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.071249751061509
359,Plecotus_austriacus,DenseUrbanAreaAffinityMediumScale,-0.89,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.107224043691616
360,Plecotus_austriacus,CroplandAffinityMediumScale,0.08,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0709639227518877
361,Plecotus_austriacus,GrasslandAffinityMediumScale,-0.08,NA,NA,NA,Modelling,NA,2576,night,NA,NA,France,Vigie-Chiro,Unpublished data from the Vigie-Chiro program,Caution:_modelled_from_acoustic_data_only,NA,SE=0.0670005088046084
